team_id,team_name,tri_code,player_id,headshot,player_name,sweaterNumber,positionCode
22,Edmonton Oilers,EDM,8479341.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8479341.png,Cam Dineen,85,D
22,Edmonton Oilers,EDM,8475218.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8475218.png,Mattias Ekholm,14,D
22,Edmonton Oilers,EDM,8479416.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8479416.png,Ben Gleason,6,D
22,Edmonton Oilers,EDM,8480274.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8480274.png,Philip Kemp,76,D
22,Edmonton Oilers,EDM,8476967.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8476967.png,Brett Kulak,27,D
22,Edmonton Oilers,EDM,8477498.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8477498.png,Darnell Nurse,25,D
22,Edmonton Oilers,EDM,8475789.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8475789.png,Jack Campbell,36,G
22,Edmonton Oilers,EDM,8475717.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8475717.png,Calvin Pickard,30,G
22,Edmonton Oilers,EDM,8480885.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8480885.png,Olivier Rodrigue,35,G
22,Edmonton Oilers,EDM,8479973.0,https://assets.nhle.com/mugs/nhl/20232024/EDM/8479973.png,Stuart Skinner,74,G
23,Vancouver Canucks,VAN,8482496.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8482496.png,Nils Aman,88,C
23,Vancouver Canucks,VAN,8483395.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8483395.png,Arshdeep Bains,80,L
23,Vancouver Canucks,VAN,8476927.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8476927.png,Teddy Blueger,53,C
23,Vancouver Canucks,VAN,8478444.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8478444.png,Brock Boeser,6,R
23,Vancouver Canucks,VAN,8476858.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8476858.png,Phillip Di Giuseppe,34,L
23,Vancouver Canucks,VAN,8478856.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8478856.png,Conor Garland,8,R
23,Vancouver Canucks,VAN,8481535.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8481535.png,Nils Hoglander,21,L
23,Vancouver Canucks,VAN,8478057.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8478057.png,Dakota Joshua,81,C
23,Vancouver Canucks,VAN,8481024.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8481024.png,Linus Karlsson,94,C
23,Vancouver Canucks,VAN,8482918.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8482918.png,Danila Klimovich,46,R
23,Vancouver Canucks,VAN,8476468.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8476468.png,Elias Pettersson,9,C
23,Vancouver Canucks,VAN,8480012.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8480012.png,Vasily Podkolzin,40,C
23,Vancouver Canucks,VAN,8481617.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8481617.png,Aatu Raty,92,R
23,Vancouver Canucks,VAN,8482691.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8482691.png,Pius Suter,27,C
23,Vancouver Canucks,VAN,8478017.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8478017.png,Mark Friedman,51,D
23,Vancouver Canucks,VAN,8479425.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8479425.png,Filip Hronek,17,D
23,Vancouver Canucks,VAN,8480800.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8480800.png,Quinn Hughes,43,D
23,Vancouver Canucks,VAN,8478454.0,https://assets.nhle.com/mugs/nhl/20232024/VAN/8478454.png,Noah Juulsen,47,D
