game_id,season,gameType,awayTeam.id,awayTeam.abbrev,homeTeam.id,homeTeam.abbrev,homeTeam.placeName.default,awayTeam.placeName.default,awayTeam.score,homeTeam.score,winningGoalScorer.playerId,winningGoalie.playerId,gameState,link,game_date_time,start_time,game_date
2024020276,20242025,2,1,NJD,14,TBL,Tampa Bay,New Jersey,0,4,8477426,8476883,OFF,https://api-web.nhle.com/v1/gamecenter/2024020276/play-by-play,2024-11-17 00:00:00+00:00,12:00 am,2024-11-17
2024020277,20242025,2,52,WPG,13,FLA,Florida,Winnipeg,0,5,8482713,8475683,OFF,https://api-web.nhle.com/v1/gamecenter/2024020277/play-by-play,2024-11-17 00:00:00+00:00,12:00 am,2024-11-17
2024020278,20242025,2,7,BUF,4,PHI,Philadelphia,Buffalo,2,5,8481178,8478905,OFF,https://api-web.nhle.com/v1/gamecenter/2024020278/play-by-play,2024-11-17 00:00:00+00:00,12:00 am,2024-11-17
2024020279,20242025,2,28,SJS,5,PIT,Pittsburgh,San Jose,3,4,,8477968,OFF,https://api-web.nhle.com/v1/gamecenter/2024020279/play-by-play,2024-11-17 00:00:00+00:00,12:00 am,2024-11-17
2024020280,20242025,2,9,OTT,12,CAR,Carolina,Ottawa,0,4,8476921,8477484,OFF,https://api-web.nhle.com/v1/gamecenter/2024020280/play-by-play,2024-11-17 00:00:00+00:00,12:00 am,2024-11-17
2024020281,20242025,2,25,DAL,30,MIN,Minnesota,Dallas,2,1,8478975,8479979,OFF,https://api-web.nhle.com/v1/gamecenter/2024020281/play-by-play,2024-11-17 01:00:00+00:00,1:00 am,2024-11-17
2024020282,20242025,2,17,DET,26,LAK,Los Angeles,Detroit,1,4,8479661,8479496,OFF,https://api-web.nhle.com/v1/gamecenter/2024020282/play-by-play,2024-11-17 01:00:00+00:00,1:00 am,2024-11-17
2024020283,20242025,2,16,CHI,23,VAN,Vancouver,Chicago,1,4,8480073,8481668,OFF,https://api-web.nhle.com/v1/gamecenter/2024020283/play-by-play,2024-11-17 03:00:00+00:00,3:00 am,2024-11-17
2024020284,20242025,2,19,STL,12,CAR,Carolina,St. Louis,1,4,8480762,8481611,OFF,https://api-web.nhle.com/v1/gamecenter/2024020284/play-by-play,2024-11-17 22:00:00+00:00,10:00 pm,2024-11-17
2024020285,20242025,2,18,NSH,23,VAN,Vancouver,Nashville,5,3,8474564,8477424,OFF,https://api-web.nhle.com/v1/gamecenter/2024020285/play-by-play,2024-11-18 03:00:00+00:00,3:00 am,2024-11-18
2024020286,20242025,2,15,WSH,54,VGK,Vegas,Washington,5,2,8477944,8480313,OFF,https://api-web.nhle.com/v1/gamecenter/2024020286/play-by-play,2024-11-18 01:00:00+00:00,1:00 am,2024-11-18
2024020287,20242025,2,3,NYR,55,SEA,Seattle,New York,2,0,8482109,8471734,OFF,https://api-web.nhle.com/v1/gamecenter/2024020287/play-by-play,2024-11-18 02:00:00+00:00,2:00 am,2024-11-18
2024020288,20242025,2,29,CBJ,6,BOS,Boston,Columbus,5,1,8479671,8478007,OFF,https://api-web.nhle.com/v1/gamecenter/2024020288/play-by-play,2024-11-19 00:00:00+00:00,12:00 am,2024-11-19
2024020289,20242025,2,21,COL,4,PHI,Philadelphia,Colorado,3,2,8479999,8481020,OFF,https://api-web.nhle.com/v1/gamecenter/2024020289/play-by-play,2024-11-19 00:00:00+00:00,12:00 am,2024-11-19
2024020290,20242025,2,22,EDM,8,MTL,Montréal,Edmonton,0,3,8475848,8478470,OFF,https://api-web.nhle.com/v1/gamecenter/2024020290/play-by-play,2024-11-19 00:30:00+00:00,12:30 am,2024-11-19
2024020291,20242025,2,24,ANA,25,DAL,Dallas,Anaheim,4,2,8483445,8480843,OFF,https://api-web.nhle.com/v1/gamecenter/2024020291/play-by-play,2024-11-19 01:00:00+00:00,1:00 am,2024-11-19
2024020292,20242025,2,15,WSH,59,UTA,Utah,Washington,6,2,8471214,8479292,OFF,https://api-web.nhle.com/v1/gamecenter/2024020292/play-by-play,2024-11-19 02:00:00+00:00,2:00 am,2024-11-19
2024020293,20242025,2,17,DET,28,SJS,San Jose,Detroit,4,5,8484801,8478406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020293/play-by-play,2024-11-19 03:30:00+00:00,3:30 am,2024-11-19
2024020294,20242025,2,22,EDM,9,OTT,Ottawa,Edmonton,5,2,8478402,8479973,OFF,https://api-web.nhle.com/v1/gamecenter/2024020294/play-by-play,2024-11-20 00:00:00+00:00,12:00 am,2024-11-20
2024020295,20242025,2,14,TBL,5,PIT,Pittsburgh,Tampa Bay,3,2,8478010,8476883,OFF,https://api-web.nhle.com/v1/gamecenter/2024020295/play-by-play,2024-11-20 00:00:00+00:00,12:00 am,2024-11-20
2024020296,20242025,2,30,MIN,19,STL,St. Louis,Minnesota,4,2,8476463,8479406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020296/play-by-play,2024-11-20 01:00:00+00:00,1:00 am,2024-11-20
2024020297,20242025,2,13,FLA,52,WPG,Winnipeg,Florida,3,6,8476460,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020297/play-by-play,2024-11-20 01:00:00+00:00,1:00 am,2024-11-20
2024020298,20242025,2,24,ANA,16,CHI,Chicago,Anaheim,3,2,8484153,8476434,OFF,https://api-web.nhle.com/v1/gamecenter/2024020298/play-by-play,2024-11-20 01:30:00+00:00,1:30 am,2024-11-20
2024020299,20242025,2,2,NYI,20,CGY,Calgary,New York,1,2,,8481692,OFF,https://api-web.nhle.com/v1/gamecenter/2024020299/play-by-play,2024-11-20 02:00:00+00:00,2:00 am,2024-11-20
2024020300,20242025,2,3,NYR,23,VAN,Vancouver,New York,4,3,8475184,8478048,OFF,https://api-web.nhle.com/v1/gamecenter/2024020300/play-by-play,2024-11-20 03:00:00+00:00,3:00 am,2024-11-20
2024020301,20242025,2,54,VGK,10,TOR,Toronto,Vegas,0,3,8483489,8479361,OFF,https://api-web.nhle.com/v1/gamecenter/2024020301/play-by-play,2024-11-21 00:30:00+00:00,12:30 am,2024-11-21
2024020302,20242025,2,12,CAR,4,PHI,Philadelphia,Carolina,4,1,8478427,8481611,OFF,https://api-web.nhle.com/v1/gamecenter/2024020302/play-by-play,2024-11-21 00:30:00+00:00,12:30 am,2024-11-21
2024020303,20242025,2,28,SJS,25,DAL,Dallas,San Jose,2,5,8473994,8479979,OFF,https://api-web.nhle.com/v1/gamecenter/2024020303/play-by-play,2024-11-21 01:00:00+00:00,1:00 am,2024-11-21
2024020304,20242025,2,18,NSH,55,SEA,Seattle,Nashville,0,3,8478466,8478916,OFF,https://api-web.nhle.com/v1/gamecenter/2024020304/play-by-play,2024-11-21 03:00:00+00:00,3:00 am,2024-11-21
2024020305,20242025,2,7,BUF,26,LAK,Los Angeles,Buffalo,1,0,8475722,8480045,OFF,https://api-web.nhle.com/v1/gamecenter/2024020305/play-by-play,2024-11-21 03:30:00+00:00,3:30 am,2024-11-21
2024020306,20242025,2,59,UTA,6,BOS,Boston,Utah,0,1,8477496,8476914,OFF,https://api-web.nhle.com/v1/gamecenter/2024020306/play-by-play,2024-11-22 00:00:00+00:00,12:00 am,2024-11-22
2024020307,20242025,2,54,VGK,9,OTT,Ottawa,Vegas,3,2,8481604,8478492,OFF,https://api-web.nhle.com/v1/gamecenter/2024020307/play-by-play,2024-11-22 00:00:00+00:00,12:00 am,2024-11-22
2024020308,20242025,2,2,NYI,17,DET,Detroit,New York,1,2,8482078,8479312,OFF,https://api-web.nhle.com/v1/gamecenter/2024020308/play-by-play,2024-11-22 00:00:00+00:00,12:00 am,2024-11-22
2024020309,20242025,2,12,CAR,1,NJD,New Jersey,Carolina,2,4,8476462,8474593,OFF,https://api-web.nhle.com/v1/gamecenter/2024020309/play-by-play,2024-11-22 00:00:00+00:00,12:00 am,2024-11-22
2024020310,20242025,2,21,COL,15,WSH,Washington,Colorado,2,1,8477425,8480382,OFF,https://api-web.nhle.com/v1/gamecenter/2024020310/play-by-play,2024-11-22 00:00:00+00:00,12:00 am,2024-11-22
2024020311,20242025,2,14,TBL,29,CBJ,Columbus,Tampa Bay,6,7,8478460,8478007,OFF,https://api-web.nhle.com/v1/gamecenter/2024020311/play-by-play,2024-11-22 00:00:00+00:00,12:00 am,2024-11-22
2024020312,20242025,2,28,SJS,19,STL,St. Louis,San Jose,2,3,,8476412,OFF,https://api-web.nhle.com/v1/gamecenter/2024020312/play-by-play,2024-11-22 01:00:00+00:00,1:00 am,2024-11-22
2024020313,20242025,2,13,FLA,16,CHI,Chicago,Florida,1,3,8475225,8475852,OFF,https://api-web.nhle.com/v1/gamecenter/2024020313/play-by-play,2024-11-22 01:30:00+00:00,1:30 am,2024-11-22
2024020314,20242025,2,3,NYR,20,CGY,Calgary,New York,2,3,8482074,8481692,OFF,https://api-web.nhle.com/v1/gamecenter/2024020314/play-by-play,2024-11-22 02:00:00+00:00,2:00 am,2024-11-22
2024020315,20242025,2,30,MIN,22,EDM,Edmonton,Minnesota,5,3,8477919,8470594,OFF,https://api-web.nhle.com/v1/gamecenter/2024020315/play-by-play,2024-11-22 02:00:00+00:00,2:00 am,2024-11-22
2024020316,20242025,2,52,WPG,5,PIT,Pittsburgh,Winnipeg,4,1,8476480,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020316/play-by-play,2024-11-23 00:00:00+00:00,12:00 am,2024-11-23
2024020317,20242025,2,7,BUF,24,ANA,Anaheim,Buffalo,3,2,8483468,8480045,OFF,https://api-web.nhle.com/v1/gamecenter/2024020317/play-by-play,2024-11-23 03:00:00+00:00,3:00 am,2024-11-23
2024020318,20242025,2,16,CHI,4,PHI,Philadelphia,Chicago,2,3,8484387,8482783,OFF,https://api-web.nhle.com/v1/gamecenter/2024020318/play-by-play,2024-11-23 18:00:00+00:00,6:00 pm,2024-11-23
2024020319,20242025,2,30,MIN,20,CGY,Calgary,Minnesota,3,4,,8478435,OFF,https://api-web.nhle.com/v1/gamecenter/2024020319/play-by-play,2024-11-23 21:00:00+00:00,9:00 pm,2024-11-23
2024020320,20242025,2,55,SEA,26,LAK,Los Angeles,Seattle,1,2,8482124,8479496,OFF,https://api-web.nhle.com/v1/gamecenter/2024020320/play-by-play,2024-11-23 21:00:00+00:00,9:00 pm,2024-11-23
2024020321,20242025,2,21,COL,13,FLA,Florida,Colorado,7,4,8478420,8480382,OFF,https://api-web.nhle.com/v1/gamecenter/2024020321/play-by-play,2024-11-23 23:00:00+00:00,11:00 pm,2024-11-23
2024020322,20242025,2,54,VGK,8,MTL,Montréal,Vegas,6,2,8477964,8478499,OFF,https://api-web.nhle.com/v1/gamecenter/2024020322/play-by-play,2024-11-24 00:00:00+00:00,12:00 am,2024-11-24
2024020323,20242025,2,23,VAN,9,OTT,Ottawa,Vancouver,4,3,8480748,8480947,OFF,https://api-web.nhle.com/v1/gamecenter/2024020323/play-by-play,2024-11-24 00:00:00+00:00,12:00 am,2024-11-24
2024020324,20242025,2,6,BOS,17,DET,Detroit,Boston,2,1,8473419,8480280,OFF,https://api-web.nhle.com/v1/gamecenter/2024020324/play-by-play,2024-11-24 00:00:00+00:00,12:00 am,2024-11-24
2024020325,20242025,2,25,DAL,14,TBL,Tampa Bay,Dallas,4,2,8475168,8479979,OFF,https://api-web.nhle.com/v1/gamecenter/2024020325/play-by-play,2024-11-24 00:00:00+00:00,12:00 am,2024-11-24
2024020326,20242025,2,59,UTA,5,PIT,Pittsburgh,Utah,6,1,8479410,8478872,OFF,https://api-web.nhle.com/v1/gamecenter/2024020326/play-by-play,2024-11-24 00:00:00+00:00,12:00 am,2024-11-24
2024020327,20242025,2,1,NJD,15,WSH,Washington,New Jersey,3,2,8476462,8474596,OFF,https://api-web.nhle.com/v1/gamecenter/2024020327/play-by-play,2024-11-24 00:00:00+00:00,12:00 am,2024-11-24
2024020328,20242025,2,12,CAR,29,CBJ,Columbus,Carolina,4,5,,8478007,OFF,https://api-web.nhle.com/v1/gamecenter/2024020328/play-by-play,2024-11-24 00:00:00+00:00,12:00 am,2024-11-24
2024020329,20242025,2,52,WPG,18,NSH,Nashville,Winnipeg,1,4,8474564,8477424,OFF,https://api-web.nhle.com/v1/gamecenter/2024020329/play-by-play,2024-11-24 00:00:00+00:00,12:00 am,2024-11-24
2024020330,20242025,2,19,STL,2,NYI,New York,St. Louis,1,3,8475754,8478009,OFF,https://api-web.nhle.com/v1/gamecenter/2024020330/play-by-play,2024-11-24 00:30:00+00:00,12:30 am,2024-11-24
2024020331,20242025,2,7,BUF,28,SJS,San Jose,Buffalo,4,2,8477949,8473503,OFF,https://api-web.nhle.com/v1/gamecenter/2024020331/play-by-play,2024-11-24 01:00:00+00:00,1:00 am,2024-11-24
2024020332,20242025,2,3,NYR,22,EDM,Edmonton,New York,2,6,8477934,8479973,OFF,https://api-web.nhle.com/v1/gamecenter/2024020332/play-by-play,2024-11-24 03:00:00+00:00,3:00 am,2024-11-24
2024020333,20242025,2,59,UTA,10,TOR,Toronto,Utah,2,3,8477939,8479361,OFF,https://api-web.nhle.com/v1/gamecenter/2024020333/play-by-play,2024-11-25 00:00:00+00:00,12:00 am,2024-11-25
2024020334,20242025,2,21,COL,14,TBL,Tampa Bay,Colorado,2,8,8476453,8476883,OFF,https://api-web.nhle.com/v1/gamecenter/2024020334/play-by-play,2024-11-26 00:00:00+00:00,12:00 am,2024-11-26
2024020335,20242025,2,15,WSH,13,FLA,Florida,Washington,4,1,8479345,8480313,OFF,https://api-web.nhle.com/v1/gamecenter/2024020335/play-by-play,2024-11-26 00:00:00+00:00,12:00 am,2024-11-26
2024020336,20242025,2,18,NSH,1,NJD,New Jersey,Nashville,2,5,8480002,8474593,OFF,https://api-web.nhle.com/v1/gamecenter/2024020336/play-by-play,2024-11-26 00:00:00+00:00,12:00 am,2024-11-26
2024020337,20242025,2,19,STL,3,NYR,New York,St. Louis,5,2,8475170,8480981,OFF,https://api-web.nhle.com/v1/gamecenter/2024020337/play-by-play,2024-11-26 00:00:00+00:00,12:00 am,2024-11-26
2024020338,20242025,2,54,VGK,4,PHI,Philadelphia,Vegas,5,4,,8478492,OFF,https://api-web.nhle.com/v1/gamecenter/2024020338/play-by-play,2024-11-26 00:00:00+00:00,12:00 am,2024-11-26
2024020339,20242025,2,25,DAL,12,CAR,Carolina,Dallas,4,6,8480039,8477484,OFF,https://api-web.nhle.com/v1/gamecenter/2024020339/play-by-play,2024-11-26 00:00:00+00:00,12:00 am,2024-11-26
2024020340,20242025,2,20,CGY,9,OTT,Ottawa,Calgary,3,4,8480801,8476341,OFF,https://api-web.nhle.com/v1/gamecenter/2024020340/play-by-play,2024-11-26 00:30:00+00:00,12:30 am,2024-11-26
2024020341,20242025,2,17,DET,2,NYI,New York,Detroit,4,2,8482078,8479312,OFF,https://api-web.nhle.com/v1/gamecenter/2024020341/play-by-play,2024-11-26 00:30:00+00:00,12:30 am,2024-11-26
2024020342,20242025,2,52,WPG,30,MIN,Minnesota,Winnipeg,4,1,8475799,8476945,OFF,https://api-web.nhle.com/v1/gamecenter/2024020342/play-by-play,2024-11-26 01:00:00+00:00,1:00 am,2024-11-26
2024020343,20242025,2,55,SEA,24,ANA,Anaheim,Seattle,3,2,8477986,8478916,OFF,https://api-web.nhle.com/v1/gamecenter/2024020343/play-by-play,2024-11-26 03:00:00+00:00,3:00 am,2024-11-26
2024020344,20242025,2,26,LAK,28,SJS,San Jose,Los Angeles,2,7,8484801,8482137,OFF,https://api-web.nhle.com/v1/gamecenter/2024020344/play-by-play,2024-11-26 03:30:00+00:00,3:30 am,2024-11-26
2024020345,20242025,2,23,VAN,6,BOS,Boston,Vancouver,2,0,8478498,8480947,OFF,https://api-web.nhle.com/v1/gamecenter/2024020345/play-by-play,2024-11-27 00:00:00+00:00,12:00 am,2024-11-27
2024020346,20242025,2,59,UTA,8,MTL,Montréal,Utah,3,2,8479410,8478872,OFF,https://api-web.nhle.com/v1/gamecenter/2024020346/play-by-play,2024-11-27 00:00:00+00:00,12:00 am,2024-11-27
2024020347,20242025,2,30,MIN,7,BUF,Buffalo,Minnesota,1,0,8478864,8479406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020347/play-by-play,2024-11-28 00:00:00+00:00,12:00 am,2024-11-28
2024020348,20242025,2,19,STL,1,NJD,New Jersey,St. Louis,3,0,8480023,8476412,OFF,https://api-web.nhle.com/v1/gamecenter/2024020348/play-by-play,2024-11-28 00:00:00+00:00,12:00 am,2024-11-28
2024020349,20242025,2,3,NYR,12,CAR,Carolina,New York,3,4,8482809,8477484,OFF,https://api-web.nhle.com/v1/gamecenter/2024020349/play-by-play,2024-11-28 00:00:00+00:00,12:00 am,2024-11-28
2024020350,20242025,2,20,CGY,17,DET,Detroit,Calgary,1,2,8482078,8475660,OFF,https://api-web.nhle.com/v1/gamecenter/2024020350/play-by-play,2024-11-28 00:30:00+00:00,12:30 am,2024-11-28
2024020351,20242025,2,15,WSH,14,TBL,Tampa Bay,Washington,5,4,8476880,8479292,OFF,https://api-web.nhle.com/v1/gamecenter/2024020351/play-by-play,2024-11-28 00:30:00+00:00,12:30 am,2024-11-28
2024020352,20242025,2,10,TOR,13,FLA,Florida,Toronto,1,5,8482713,8475683,OFF,https://api-web.nhle.com/v1/gamecenter/2024020352/play-by-play,2024-11-28 00:30:00+00:00,12:30 am,2024-11-28
2024020353,20242025,2,6,BOS,2,NYI,New York,Boston,6,3,8478401,8476914,OFF,https://api-web.nhle.com/v1/gamecenter/2024020353/play-by-play,2024-11-28 00:30:00+00:00,12:30 am,2024-11-28
2024020354,20242025,2,23,VAN,5,PIT,Pittsburgh,Vancouver,4,5,8475810,8477465,OFF,https://api-web.nhle.com/v1/gamecenter/2024020354/play-by-play,2024-11-28 00:30:00+00:00,12:30 am,2024-11-28
2024020355,20242025,2,8,MTL,29,CBJ,Columbus,Montréal,4,3,8480018,8480051,OFF,https://api-web.nhle.com/v1/gamecenter/2024020355/play-by-play,2024-11-28 00:30:00+00:00,12:30 am,2024-11-28
2024020356,20242025,2,4,PHI,18,NSH,Nashville,Philadelphia,3,2,8476461,8482783,OFF,https://api-web.nhle.com/v1/gamecenter/2024020356/play-by-play,2024-11-28 01:00:00+00:00,1:00 am,2024-11-28
2024020357,20242025,2,25,DAL,16,CHI,Chicago,Dallas,2,6,8484144,8475852,OFF,https://api-web.nhle.com/v1/gamecenter/2024020357/play-by-play,2024-11-28 01:30:00+00:00,1:30 am,2024-11-28
2024020358,20242025,2,54,VGK,21,COL,Colorado,Vegas,1,2,,8480382,OFF,https://api-web.nhle.com/v1/gamecenter/2024020358/play-by-play,2024-11-28 03:00:00+00:00,3:00 am,2024-11-28
2024020359,20242025,2,52,WPG,26,LAK,Los Angeles,Winnipeg,1,4,8476479,8479496,OFF,https://api-web.nhle.com/v1/gamecenter/2024020359/play-by-play,2024-11-28 03:00:00+00:00,3:00 am,2024-11-28
2024020360,20242025,2,24,ANA,55,SEA,Seattle,Anaheim,5,2,8473986,8476434,OFF,https://api-web.nhle.com/v1/gamecenter/2024020360/play-by-play,2024-11-28 03:00:00+00:00,3:00 am,2024-11-28
2024020361,20242025,2,9,OTT,28,SJS,San Jose,Ottawa,4,3,8478874,8476999,OFF,https://api-web.nhle.com/v1/gamecenter/2024020361/play-by-play,2024-11-28 03:30:00+00:00,3:30 am,2024-11-28
2024020362,20242025,2,3,NYR,4,PHI,Philadelphia,New York,1,3,8478439,8478905,OFF,https://api-web.nhle.com/v1/gamecenter/2024020362/play-by-play,2024-11-29 18:00:00+00:00,6:00 pm,2024-11-29
2024020363,20242025,2,16,CHI,30,MIN,Minnesota,Chicago,2,3,8474716,8470594,OFF,https://api-web.nhle.com/v1/gamecenter/2024020363/play-by-play,2024-11-29 19:00:00+00:00,7:00 pm,2024-11-29
2024020364,20242025,2,23,VAN,7,BUF,Buffalo,Vancouver,4,3,8478856,8480947,OFF,https://api-web.nhle.com/v1/gamecenter/2024020364/play-by-play,2024-11-29 20:00:00+00:00,8:00 pm,2024-11-29
2024020365,20242025,2,1,NJD,17,DET,Detroit,New Jersey,5,4,8481559,8474593,OFF,https://api-web.nhle.com/v1/gamecenter/2024020365/play-by-play,2024-11-29 20:00:00+00:00,8:00 pm,2024-11-29
2024020366,20242025,2,2,NYI,15,WSH,Washington,New York,4,5,8479345,8480313,OFF,https://api-web.nhle.com/v1/gamecenter/2024020366/play-by-play,2024-11-29 20:00:00+00:00,8:00 pm,2024-11-29
2024020367,20242025,2,13,FLA,12,CAR,Carolina,Florida,6,3,8478421,8475683,OFF,https://api-web.nhle.com/v1/gamecenter/2024020367/play-by-play,2024-11-29 20:00:00+00:00,8:00 pm,2024-11-29
2024020368,20242025,2,20,CGY,29,CBJ,Columbus,Calgary,2,5,8478460,8478007,OFF,https://api-web.nhle.com/v1/gamecenter/2024020368/play-by-play,2024-11-29 20:00:00+00:00,8:00 pm,2024-11-29
2024020369,20242025,2,14,TBL,18,NSH,Nashville,Tampa Bay,3,2,8478010,8477992,OFF,https://api-web.nhle.com/v1/gamecenter/2024020369/play-by-play,2024-11-29 20:00:00+00:00,8:00 pm,2024-11-29
2024020370,20242025,2,26,LAK,24,ANA,Anaheim,Los Angeles,2,1,8482155,8481707,OFF,https://api-web.nhle.com/v1/gamecenter/2024020370/play-by-play,2024-11-29 20:30:00+00:00,8:30 pm,2024-11-29
2024020371,20242025,2,55,SEA,28,SJS,San Jose,Seattle,5,8,8484801,8477970,OFF,https://api-web.nhle.com/v1/gamecenter/2024020371/play-by-play,2024-11-29 20:30:00+00:00,8:30 pm,2024-11-29
2024020372,20242025,2,5,PIT,6,BOS,Boston,Pittsburgh,2,1,8481577,8477465,OFF,https://api-web.nhle.com/v1/gamecenter/2024020372/play-by-play,2024-11-29 23:30:00+00:00,11:30 pm,2024-11-29
2024020373,20242025,2,21,COL,25,DAL,Dallas,Colorado,3,5,8478449,8479979,OFF,https://api-web.nhle.com/v1/gamecenter/2024020373/play-by-play,2024-11-30 02:00:00+00:00,2:00 am,2024-11-30
2024020374,20242025,2,52,WPG,54,VGK,Vegas,Winnipeg,3,4,8479353,8478499,OFF,https://api-web.nhle.com/v1/gamecenter/2024020374/play-by-play,2024-11-30 01:30:00+00:00,1:30 am,2024-11-30
2024020375,20242025,2,22,EDM,59,UTA,Utah,Edmonton,4,3,8476454,8475717,OFF,https://api-web.nhle.com/v1/gamecenter/2024020375/play-by-play,2024-11-30 02:00:00+00:00,2:00 am,2024-11-30
2024020376,20242025,2,8,MTL,3,NYR,New York,Montréal,3,4,8481554,8471734,OFF,https://api-web.nhle.com/v1/gamecenter/2024020376/play-by-play,2024-11-30 18:00:00+00:00,6:00 pm,2024-11-30
2024020377,20242025,2,12,CAR,13,FLA,Florida,Carolina,0,6,8477932,8481519,OFF,https://api-web.nhle.com/v1/gamecenter/2024020377/play-by-play,2024-11-30 21:00:00+00:00,9:00 pm,2024-11-30
2024020378,20242025,2,10,TOR,14,TBL,Tampa Bay,Toronto,5,3,8475166,8479361,OFF,https://api-web.nhle.com/v1/gamecenter/2024020378/play-by-play,2024-12-01 00:00:00+00:00,12:00 am,2024-12-01
2024020379,20242025,2,15,WSH,1,NJD,New Jersey,Washington,6,5,8479400,8479292,OFF,https://api-web.nhle.com/v1/gamecenter/2024020379/play-by-play,2024-12-01 00:00:00+00:00,12:00 am,2024-12-01
2024020380,20242025,2,20,CGY,5,PIT,Pittsburgh,Calgary,2,6,8481577,8477968,OFF,https://api-web.nhle.com/v1/gamecenter/2024020380/play-by-play,2024-12-01 00:00:00+00:00,12:00 am,2024-12-01
2024020381,20242025,2,4,PHI,19,STL,St. Louis,Philadelphia,3,2,8484387,8482783,OFF,https://api-web.nhle.com/v1/gamecenter/2024020381/play-by-play,2024-12-01 00:00:00+00:00,12:00 am,2024-12-01
2024020382,20242025,2,9,OTT,26,LAK,Los Angeles,Ottawa,2,5,8471685,8479496,OFF,https://api-web.nhle.com/v1/gamecenter/2024020382/play-by-play,2024-12-01 00:00:00+00:00,12:00 am,2024-12-01
2024020383,20242025,2,7,BUF,2,NYI,New York,Buffalo,0,3,8475314,8478009,OFF,https://api-web.nhle.com/v1/gamecenter/2024020383/play-by-play,2024-12-01 00:30:00+00:00,12:30 am,2024-12-01
2024020384,20242025,2,18,NSH,30,MIN,Minnesota,Nashville,2,3,8474716,8479406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020384/play-by-play,2024-12-01 01:00:00+00:00,1:00 am,2024-12-01
2024020385,20242025,2,22,EDM,21,COL,Colorado,Edmonton,4,1,8481617,8479973,OFF,https://api-web.nhle.com/v1/gamecenter/2024020385/play-by-play,2024-12-01 03:00:00+00:00,3:00 am,2024-12-01
2024020386,20242025,2,59,UTA,54,VGK,Vegas,Utah,6,0,8479343,8483530,OFF,https://api-web.nhle.com/v1/gamecenter/2024020386/play-by-play,2024-12-01 03:00:00+00:00,3:00 am,2024-12-01
2024020387,20242025,2,28,SJS,55,SEA,Seattle,San Jose,4,2,8476879,8478406,OFF,https://api-web.nhle.com/v1/gamecenter/2024020387/play-by-play,2024-12-01 03:00:00+00:00,3:00 am,2024-12-01
2024020388,20242025,2,23,VAN,17,DET,Detroit,Vancouver,5,4,8478498,8480947,OFF,https://api-web.nhle.com/v1/gamecenter/2024020388/play-by-play,2024-12-01 17:30:00+00:00,5:30 pm,2024-12-01
2024020389,20242025,2,8,MTL,6,BOS,Boston,Montréal,3,6,8479325,8480280,OFF,https://api-web.nhle.com/v1/gamecenter/2024020389/play-by-play,2024-12-01 20:00:00+00:00,8:00 pm,2024-12-01
2024020390,20242025,2,29,CBJ,16,CHI,Chicago,Columbus,6,3,8479371,8478007,OFF,https://api-web.nhle.com/v1/gamecenter/2024020390/play-by-play,2024-12-01 20:00:00+00:00,8:00 pm,2024-12-01
2024020391,20242025,2,52,WPG,25,DAL,Dallas,Winnipeg,1,3,8478975,8479979,OFF,https://api-web.nhle.com/v1/gamecenter/2024020391/play-by-play,2024-12-01 21:30:00+00:00,9:30 pm,2024-12-01
2024020392,20242025,2,9,OTT,24,ANA,Anaheim,Ottawa,3,4,,8480843,OFF,https://api-web.nhle.com/v1/gamecenter/2024020392/play-by-play,2024-12-02 01:00:00+00:00,1:00 am,2024-12-02
2024020393,20242025,2,1,NJD,3,NYR,New York,New Jersey,5,1,8482110,8474593,OFF,https://api-web.nhle.com/v1/gamecenter/2024020393/play-by-play,2024-12-03 00:00:00+00:00,12:00 am,2024-12-03
2024020394,20242025,2,16,CHI,10,TOR,Toronto,Chicago,1,4,8475166,8476932,OFF,https://api-web.nhle.com/v1/gamecenter/2024020394/play-by-play,2024-12-03 00:30:00+00:00,12:30 am,2024-12-03
2024020395,20242025,2,25,DAL,59,UTA,Utah,Dallas,2,1,8473994,8479193,OFF,https://api-web.nhle.com/v1/gamecenter/2024020395/play-by-play,2024-12-03 02:00:00+00:00,2:00 am,2024-12-03
2024020396,20242025,2,17,DET,6,BOS,Boston,Detroit,2,3,8478401,8476914,OFF,https://api-web.nhle.com/v1/gamecenter/2024020396/play-by-play,2024-12-04 00:00:00+00:00,12:00 am,2024-12-04
2024020397,20242025,2,21,COL,7,BUF,Buffalo,Colorado,5,4,8477476,8475809,OFF,https://api-web.nhle.com/v1/gamecenter/2024020397/play-by-play,2024-12-04 00:00:00+00:00,12:00 am,2024-12-04
2024020398,20242025,2,2,NYI,8,MTL,Montréal,New York,1,2,8480018,8478470,OFF,https://api-web.nhle.com/v1/gamecenter/2024020398/play-by-play,2024-12-04 00:00:00+00:00,12:00 am,2024-12-04
2024020399,20242025,2,13,FLA,5,PIT,Pittsburgh,Florida,4,5,8475810,8477465,OFF,https://api-web.nhle.com/v1/gamecenter/2024020399/play-by-play,2024-12-04 00:00:00+00:00,12:00 am,2024-12-04
